File,Song,Artist,Album,Year,Category,Start Date,End Date,Upload Date,Column J,Column K,Duration,Column M,Column N
DA006K,Goin' Down Slow (Pt. 1&2)                  ,Little Sonny                     ,The Complete Stax-Volt Soul Single,1972,FUS,00/00/00,99/99/99,05/04/23,0,,05:27.0,0,0
DA006L,Angel Of Mercy                             ,Albert King                      ,The Complete Stax-Volt Soul Single,1972,FUS,00/00/00,99/99/99,05/04/23,0,,04:11.0,0,0
DA006M,Carry On                                   ,Jean Knight                      ,The Complete Stax-Volt Soul Single,1972,FUS,00/00/00,99/99/99,05/04/23,0,,02:47.0,0,0
DA006N,Explain It To Her Mama                     ,The Temprees                     ,The Complete Stax-Volt Soul Single,1972,FUS,00/00/00,99/99/99,05/04/23,0,,02:52.0,0,0
DA006O,Look Around You                            ,Black Society                    ,The Complete Stax-Volt Soul Single,1972,FUS,00/00/00,99/99/99,05/04/23,0,,02:24.0,0,0
DA006P,What's Good For You (Don't Have To Be Good ,Harvey Scales                    ,The Complete Stax-Volt Soul Single,1972,FUS,00/00/00,99/99/99,05/04/23,0,,02:18.0,0,0
DA006Q,Which Way                                  ,The Leaders                      ,The Complete Stax-Volt Soul Single,1972,FUS,00/00/00,99/99/99,05/04/23,0,,02:16.0,0,0
DA006R,She's My Old Lady Too                      ,Lee Sain                         ,The Complete Stax-Volt Soul Single,1972,FUS,00/00/00,99/99/99,05/04/23,0,,02:35.0,0,0
DA006S,Yum Yum Yum (I Want Some)                  ,Eddie Floyd                      ,The Complete Stax-Volt Soul Single,1972,FUS,00/00/00,99/99/99,05/04/23,0,,02:42.0,0,0
DA006T,Nothing Is Everlasting                     ,Annette Thomas                   ,The Complete Stax-Volt Soul Single,1972,FUS,00/00/00,99/99/99,05/04/23,0,,02:47.0,0,0
DA006U,Living A Life Without Love                 ,Veda Brown                       ,The Complete Stax-Volt Soul Single,1972,FUS,00/00/00,99/99/99,05/04/23,0,,02:52.0,0,0
DA006V,I'll Take You There                        ,The Staple Singers               ,The Complete Stax-Volt Soul Single,1972,FUS,00/00/00,99/99/99,05/04/23,0,,03:04.0,0,0
DA006W,Do Your Thing                              ,Isaac Hayes                      ,The Complete Stax-Volt Soul Single,1972,FUS,00/00/00,99/99/99,05/04/23,0,,03:12.0,0,0
DA006X,Bring It Home (And Give It To Me)          ,Hot Sauce                        ,The Complete Stax-Volt Soul Single,1972,FUS,00/00/00,99/99/99,05/04/23,0,,03:10.0,0,0
DA006Y,I've Been Lonely For So Long               ,Frederick Knight                 ,The Complete Stax-Volt Soul Single,1972,FUS,00/00/00,99/99/99,05/04/23,0,,03:10.0,0,0
DA006Z,In The Rain                                ,The Dramatics                    ,The Complete Stax-Volt Soul Single,1972,FUS,00/00/00,99/99/99,05/04/23,0,,03:15.0,0,0
DA0070,What's Usual Seems Natur'l                 ,Eric Mercury                     ,The Complete Stax-Volt Soul Single,1972,FUS,00/00/00,99/99/99,05/04/23,0,,03:17.0,0,0
DA0071,Right On                                   ,Sons Of Slum                     ,The Complete Stax-Volt Soul Single,1972,FUS,00/00/00,99/99/99,05/04/23,0,,03:19.0,0,0
DA0072,Don't Do It / I'm With You                 ,The Nightingales                 ,The Complete Stax-Volt Soul Single,1972,FUS,00/00/00,99/99/99,05/04/23,0,,03:22.0,0,0
DA0073,Hearsay                                    ,The Soul Children                ,The Complete Stax-Volt Soul Single,1972,FUS,00/00/00,99/99/99,05/04/23,0,,03:21.0,0,0
DA0074,My Honey And Me                            ,The Emotions                     ,The Complete Stax-Volt Soul Single,1972,FUS,00/00/00,99/99/99,05/04/23,0,,03:32.0,0,0
DA0075,Doing My Own Thing (Part 1)                ,Johnnie Taylor                   ,The Complete Stax-Volt Soul Single,1972,FUS,00/00/00,99/99/99,05/04/23,0,,03:35.0,0,0
DA0076,Let's Stay Together                        ,Isaac Hayes                      ,The Complete Stax-Volt Soul Single,1972,FUS,00/00/00,99/99/99,05/04/23,0,,03:38.0,0,0
DA0077,I Wanna Make Up (Before We Break Up)       ,Major Lance                      ,The Complete Stax-Volt Soul Single,1972,FUS,00/00/00,99/99/99,05/04/23,0,,03:53.0,0,0
DA0078,Let Me Repair Your Heart                   ,The Mad Lads                     ,The Complete Stax-Volt Soul Single,1972,FUS,00/00/00,99/99/99,05/04/23,0,,03:54.0,0,0
DA0079,Crossing Over The Bridge                   ,Inez Foxx                        ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,02:45.0,0,0
DA007A,I'm So Glad I Fell In Love With You        ,The Mad Lads                     ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,02:03.0,0,0
DA007B,I Know You Don't Want Me No More           ,Rufus Thomas                     ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,02:58.0,0,0
DA007C,Fell For You                               ,The Dramatics                    ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,03:06.0,0,0
DA007D,Runnin' Back (And Forth)                   ,The Emotions                     ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,02:23.0,0,0
DA007E,Peace Be Still                             ,The Emotions                     ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,02:51.0,0,0
DA007F,Slipped And Tripped                        ,The Sweet Inspirations           ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,02:49.0,0,0
DA007G,Sugarcane                                  ,The MG's                         ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,03:02.0,0,0
DA007H,This Is My Song Of Love To You             ,Frederick Knight                 ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,03:01.0,0,0
DA007I,Love Is A Hurtin' Thing                    ,The Soul Children                ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,03:11.0,0,0
DA007J,Ruby Dean                                  ,Joe Hicks                        ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,03:10.0,0,0
DA007K,If You're Ready (Come Go With Me)          ,The Staple Singers               ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,03:13.0,0,0
DA007L,What It Is                                 ,Little Milton                    ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,03:15.0,0,0
DA007M,It Ain't Easy                              ,The Bar-Kays                     ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,03:15.0,0,0
DA007N,Cheaper To Keep Her                        ,Johnnie Taylor                   ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,03:16.0,0,0
DA007O,Love's Maze                                ,The Temprees                     ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,03:25.0,0,0
DA007P,I'll Be The Other Woman                    ,The Soul Children                ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,03:29.0,0,0
DA007Q,Check Me Out                               ,Eddie Floyd                      ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,03:30.0,0,0
DA007R,"Baby, Lay Your Head Down (Gently On My Bed)",Eddie Floyd                      ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,8,,03:34.0,0,0
DA007S,I've Got To Go On Without You              ,William Bell                     ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,03:39.0,0,0
DA007T,Love Is Taking Over                        ,Eric Mercury                     ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,03:43.0,0,0
DA007U,Love Among People                          ,Carla Thomas                     ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,04:01.0,0,0
DA007V,"Baby, I'm Through                          ",The Emotions                     ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:34.0,0,0
DA007W,Boogie Ain't Nuttin' (But Gettin' Down) (Pa,Rufus Thomas                     ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:49.0,0,0
DA007X,Get it While it's Hot                      ,William Bell                     ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:07.0,0,0
DA007Y,Mr. Cool That Ain't Cool                   ,The Temprees                     ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:46.0,0,0
DA007Z,Let Me Back in                             ,Little Milton                    ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,5,,02:54.0,0,0
DA0080,Title Theme                                ,Isaac Hayes                      ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,4,,02:31.0,0,0
DA0081,You Need a Friend Like Mine                ,Annette Thomas                   ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,8,,02:48.0,0,0
DA0082,That's the Way I Want to Live My Life      ,Mel & Tim                        ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:59.0,0,0
DA0083,Keep an Eye on Your Close Friends          ,The Newcomers                    ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:01.0,0,0
DA0084,Passing Thru                               ,Frederick Knight                 ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:09.0,0,0
DA0085,Love Makes it Right                        ,The Soul Children                ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:07.0,0,0
DA0086,It's September                             ,Johnnie Taylor                   ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:11.0,0,0
DA0087,"Did You Hear Yourself, Pt. 1               ",Randy Brown And Company          ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,1,,03:11.0,0,0
DA0088,Soul Street                                ,Eddie Floyd                      ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:19.0,0,0
DA0089,"I Love, I Love                             ",The Temprees                     ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:26.0,0,0
DA008A,City in the Sky                            ,The Staple Singers               ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:32.0,0,0
DA008B,Highway to Heaven                          ,Ron Banks & The Dramatics        ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:42.0,0,0
DA008C,Woman to Woman                             ,Shirley Brown                    ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:48.0,0,0
DA008D,Flat Tire                                  ,Albert King                      ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,04:13.0,0,0
DA008E,Forever and a Day                          ,Mel & Tim                        ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,04:32.0,0,0
DA008F,My Main Man / There is a God               ,The Staple Singers               ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,05:01.0,0,0
DA008G,Dirty Tricks                               ,The Sweet Inspirations           ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:56.0,0,0
DA008H,Goodness Gracious                          ,Kim Weston                       ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:47.0,0,0
DA008I,My Woman is Good to Me                     ,Little Sonny                     ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:43.0,0,0
DA008J,Talking to the People                      ,Black Nasty                      ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:36.0,0,0
DA008K,Wounded Woman                              ,Sandra Wright                    ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:23.0,0,0
DA008L,Neckbone                                   ,S.M.G.                           ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:53.0,0,0
DA008M,I Got You and I'm Glad                     ,David Porter                     ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:01.0,0,0
DA008N,The Whole Damn World is Going Crazy        ,John Gary Williams               ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,2,,03:00.0,0,0
DA008O,Whicha Way Did it Go                       ,Pops Staples                     ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:03.0,0,0
DA008P,The Same Folks                             ,Mel & Tim                        ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:03.0,0,0
DA008Q,Put a Little Love Away                     ,The Emotions                     ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:06.0,0,0
DA008R,I've Been Born Again                       ,Johnnie Taylor                   ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:13.0,0,0
DA008S,Guess Who                                  ,Eddie Floyd                      ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:15.0,0,0
DA008T,Suzy                                       ,Frederick Knight                 ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:22.0,0,0
DA008U,You Make the Sunshine (45 Version)         ,The Temprees                     ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,17,,03:23.0,0,0
DA008V,Gettin' What You Want (Losin' What You Got),William Bell                     ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:23.0,0,0
DA008W,Wonderful                                  ,Isaac Hayes                      ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:35.0,0,0
DA008X,He's Mine                                  ,Jacqui Verdell                   ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:35.0,0,0
